ID,ProjectID,BugFixingCommit,CommitURL,BuggyCommitID,RepairedCommitID,Class,Method,Cluster,ModifiedStatementCount,METHOD:METHOD_CALL:INSERTED:global:slice,CLASS:METHOD_CALL:INSERTED:global:Array,METHOD:METHOD_CALL:INSERTED:global:getUTCMinutes,CLASS:METHOD_CALL:INSERTED:global:Date,CLASS:METHOD_CALL:REMOVED:global:Date,RESERVED:CONDITION:INSERTED:global:falsey,RESERVED:CONDITION:REMOVED:global:falsey,RESERVED:CONDITION:UPDATED:global:falsey,METHOD:METHOD_CALL:INSERTED:global:replace,METHOD:METHOD_CALL:REMOVED:global:replace,METHOD:METHOD_CALL:INSERTED:global:pop,METHOD:METHOD_CALL:REMOVED:global:map,METHOD:METHOD_CALL:INSERTED:global:call,METHOD:METHOD_CALL:INSERTED:global:trim,METHOD:METHOD_CALL:INSERTED:global:getUTCMonth,METHOD:METHOD_CALL:INSERTED:global:getUTCDate,CLASS:METHOD_CALL:INSERTED:global:JSON,CLASS:METHOD_CALL:REMOVED:global:JSON,CLASS:METHOD_CALL:UPDATED:global:JSON,METHOD:METHOD_CALL:INSERTED:global:indexOf,METHOD:METHOD_CALL:REMOVED:global:indexOf,CLASS:METHOD_CALL:INSERTED:global:Object,FIELD:CONDITION:INSERTED:global:message,FIELD:EXPRESSION:INSERTED:global:message,FIELD:ASSIGNMENT_RHS:INSERTED:global:message,METHOD:METHOD_CALL:INSERTED:global:stringify,METHOD:METHOD_CALL:REMOVED:global:stringify,METHOD:METHOD_CALL:UPDATED:global:stringify,METHOD:METHOD_CALL:INSERTED:global:toString,METHOD:METHOD_CALL:REMOVED:global:toString,METHOD:METHOD_CALL:UPDATED:global:parse,METHOD:METHOD_CALL:REMOVED:global:parse,METHOD:METHOD_CALL:INSERTED:global:parse,RESERVED:CONDITION:INSERTED:global:typeof,RESERVED:CONDITION:REMOVED:global:typeof,RESERVED:CONDITION:UPDATED:global:typeof,METHOD:METHOD_CALL:INSERTED:global:push,METHOD:METHOD_CALL:REMOVED:global:push,RESERVED:ARGUMENT:INSERTED:global:arguments,RESERVED:ASSIGNMENT_LHS:INSERTED:global:arguments,RESERVED:ASSIGNMENT_RHS:INSERTED:global:arguments,METHOD:METHOD_CALL:INSERTED:global:keys,RESERVED:CONDITION:REMOVED:global:eq,RESERVED:CONDITION:INSERTED:global:eq,RESERVED:CONDITION:UPDATED:global:eq,RESERVED:STATEMENT:INSERTED:global:var,RESERVED:STATEMENT:UPDATED:global:var,RESERVED:STATEMENT:UPDATED:global:return,RESERVED:STATEMENT:REMOVED:global:var,RESERVED:STATEMENT:REMOVED:global:return,RESERVED:STATEMENT:INSERTED:global:return,RESERVED:CONDITION:INSERTED:global:return,RESERVED:STATEMENT:REMOVED:global:break,RESERVED:STATEMENT:INSERTED:global:break,METHOD:METHOD_CALL:INSERTED:global:split,METHOD:METHOD_CALL:UPDATED:global:split,RESERVED:METHOD_CALL:INSERTED:global:eval,METHOD:METHOD_CALL:REMOVED:global:search,METHOD:METHOD_CALL:INSERTED:global:search,RESERVED:ASSIGNMENT_RHS:INSERTED:global:false,RESERVED:CONDITION:REMOVED:global:false,RESERVED:CONDITION:INSERTED:global:false,RESERVED:ASSIGNMENT_RHS:REMOVED:global:false,RESERVED:ARGUMENT:INSERTED:global:false,METHOD:METHOD_CALL:INSERTED:global:forEach,RESERVED:CONDITION:UPDATED:global:sheq,RESERVED:CONDITION:INSERTED:global:sheq,RESERVED:CONDITION:REMOVED:global:sheq,RESERVED:ASSIGNMENT_RHS:INSERTED:global:true,RESERVED:CONDITION:INSERTED:global:true,RESERVED:ARGUMENT:REMOVED:global:true,RESERVED:ASSIGNMENT_RHS:REMOVED:global:true,RESERVED:CONDITION:REMOVED:global:true,RESERVED:ARGUMENT:INSERTED:global:true,METHOD:METHOD_CALL:UPDATED:global:concat,METHOD:METHOD_CALL:INSERTED:global:concat,RESERVED:ASSIGNMENT_LHS:INSERTED:global:this,RESERVED:ARGUMENT:INSERTED:global:this,RESERVED:METHOD_CALL:INSERTED:global:this,RESERVED:ASSIGNMENT_RHS:INSERTED:global:this,METHOD:METHOD_CALL:INSERTED:global:isNaN,METHOD:METHOD_CALL:REMOVED:global:isNaN,RESERVED:METHOD_CALL:REMOVED:global:static,RESERVED:VARIABLE_DECLARATION:INSERTED:global:static,RESERVED:METHOD_CALL:INSERTED:global:static,METHOD:METHOD_CALL:INSERTED:global:match,METHOD:METHOD_CALL:REMOVED:global:match,METHOD:METHOD_CALL:UPDATED:global:match,RESERVED:STATEMENT:INSERTED:global:try,RESERVED:STATEMENT:REMOVED:global:try,FIELD:ASSIGNMENT_RHS:INSERTED:global:name,FIELD:METHOD_CALL:INSERTED:global:name,FIELD:EXPRESSION:INSERTED:global:name,FIELD:CONDITION:REMOVED:global:name,FIELD:EXPRESSION:REMOVED:global:name,FIELD:CONDITION:INSERTED:global:name,METHOD:METHOD_CALL:INSERTED:global:getUTCHours,METHOD:METHOD_CALL:INSERTED:global:sort,METHOD:METHOD_CALL:INSERTED:global:parseInt,METHOD:METHOD_CALL:REMOVED:global:parseInt,RESERVED:ARGUMENT:INSERTED:global:null,RESERVED:CONDITION:INSERTED:global:null,RESERVED:ASSIGNMENT_RHS:REMOVED:global:null,FIELD:EXPRESSION:REMOVED:global:length,FIELD:CONDITION:REMOVED:global:length,RESERVED:CONDITION:REMOVED:global:null,FIELD:CONDITION:INSERTED:global:length,FIELD:EXPRESSION:INSERTED:global:length,FIELD:ASSIGNMENT_RHS:REMOVED:global:length,FIELD:ASSIGNMENT_RHS:INSERTED:global:length,FIELD:METHOD_CALL:REMOVED:global:length,RESERVED:ARGUMENT:REMOVED:global:null,RESERVED:ASSIGNMENT_RHS:INSERTED:global:null,METHOD:METHOD_CALL:INSERTED:global:max,METHOD:METHOD_CALL:INSERTED:global:getUTCSeconds,RESERVED:ARGUMENT:REMOVED:global:error,RESERVED:ARGUMENT:INSERTED:global:error,RESERVED:PARAMETER_DECLARATION:INSERTED:global:error,RESERVED:CONDITION:INSERTED:global:error,RESERVED:ASSIGNMENT_LHS:REMOVED:global:error,RESERVED:EXPRESSION:UPDATED:global:error,RESERVED:EXPRESSION:REMOVED:global:error,RESERVED:CONDITION:REMOVED:global:error,RESERVED:EXPRESSION:INSERTED:global:error,RESERVED:ASSIGNMENT_RHS:REMOVED:global:error,RESERVED:ASSIGNMENT_LHS:UPDATED:global:error,RESERVED:PARAMETER_DECLARATION:REMOVED:global:error,RESERVED:METHOD_CALL:INSERTED:global:error,RESERVED:METHOD_CALL:REMOVED:global:error,RESERVED:ASSIGNMENT_LHS:INSERTED:global:error,RESERVED:VARIABLE_DECLARATION:INSERTED:global:error,RESERVED:EXCEPTION_CATCH:INSERTED:global:error,RESERVED:VARIABLE_DECLARATION:REMOVED:global:error,RESERVED:ASSIGNMENT_RHS:INSERTED:global:error,RESERVED:ASSIGNMENT_RHS:UPDATED:global:error,METHOD:METHOD_CALL:INSERTED:global:hasOwnProperty,RESERVED:STATEMENT:UPDATED:global:new,RESERVED:STATEMENT:INSERTED:global:new,RESERVED:STATEMENT:REMOVED:global:new,RESERVED:METHOD_CALL:INSERTED:global:callback,RESERVED:PARAMETER_DECLARATION:INSERTED:global:callback,RESERVED:METHOD_CALL:REMOVED:global:callback,RESERVED:ARGUMENT:INSERTED:global:callback,RESERVED:CONDITION:INSERTED:global:callback,RESERVED:CONDITION:REMOVED:global:callback,RESERVED:PARAMETER_DECLARATION:REMOVED:global:callback,METHOD:METHOD_CALL:INSERTED:global:exec,CLASS:METHOD_CALL:INSERTED:global:Math,METHOD:METHOD_CALL:INSERTED:global:filter,METHOD:METHOD_CALL:REMOVED:global:filter,RESERVED:CONDITION:INSERTED:global:undefined,RESERVED:CONDITION:REMOVED:global:undefined
1075,BUG_FIX,mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/915c76dea7f29e7b4d94cc4cd19092c0f0a3fb81,501af6f18ac18f517af240d781ea56eb93921ecd,915c76dea7f29e7b4d94cc4cd19092c0f0a3fb81,'\'ClassNA\'','\'MethodNA\'',cluster5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1201,BUG_FIX,mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/b21f53a8ae282d228b71416d2b55501a93cfe669,9697edd9e0d514d973c4555896f7fe660d3b4681,b21f53a8ae282d228b71416d2b55501a93cfe669,'\'ClassNA\'','\'MethodNA\'',cluster14,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,OTHER,mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/f38c9d09fe3d506662c35db829a3f0f35bac6008,fd1ceda585317b03d3c81427091d9139dc1c07e5,f38c9d09fe3d506662c35db829a3f0f35bac6008,'\'ClassNA\'','\'MethodNA\'',cluster10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,OTHER,mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/93e393df28388221ecb1ec4f3ea0928676827e2f,5408e1ac7846c39dd1e8ee43cb7737f1d92a6a4f,93e393df28388221ecb1ec4f3ea0928676827e2f,'\'ClassNA\'','\'MethodNA\'',cluster5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1889,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/b1e138ded6e94db4a93256cacbe27f1d7c5e8252,2474e584cb2d224ebca21d2c79491bcb7f40898b,b1e138ded6e94db4a93256cacbe27f1d7c5e8252,'\'ClassNA\'','\'MethodNA\'',cluster0,0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,OTHER,pm2,https://github.com/Unitech/pm2/commit/1df38b6117a47bdb50d795c71d947288703844f2,0e0fc949efba7473fff98ee1184c54e4619ef322,1df38b6117a47bdb50d795c71d947288703844f2,'\'ClassNA\'','\'MethodNA\'',cluster2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/130de494391832e62bc05b8aa514cf11090e204d,79abf8e8f0356bfc1a22e1f91d61237cc1737c90,130de494391832e62bc05b8aa514cf11090e204d,'\'ClassNA\'','\'MethodNA\'',cluster3,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,OTHER,pm2,https://github.com/Unitech/pm2/commit/c7757db7e32806fa0d1e3693232f8c7b47daf8b8,6ce744e6ac85677162ef1a6ae7a4f3b5afd24c90,c7757db7e32806fa0d1e3693232f8c7b47daf8b8,'\'ClassNA\'','\'MethodNA\'',cluster4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/ae93d89fca9f918539a814c82c4464248c4df6fc,289aacd6221c60507d61477594b61c06fc6e9de7,ae93d89fca9f918539a814c82c4464248c4df6fc,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,OTHER,pm2,https://github.com/Unitech/pm2/commit/403282000724c1eb3ab455f25927a903987e57a0,3bf29ffb18256d6738d17b7b1f4e123566731526,403282000724c1eb3ab455f25927a903987e57a0,'\'ClassNA\'','\'MethodNA\'',cluster3,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,OTHER,pm2,https://github.com/Unitech/pm2/commit/f6d750ca59c02723acc2998b1c06b63561c3b743,1fe8f4670fc04d221bf4b8004f36729d6f7cce32,f6d750ca59c02723acc2998b1c06b63561c3b743,'\'ClassNA\'','\'MethodNA\'',cluster2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,OTHER,pm2,https://github.com/Unitech/pm2/commit/9e36ebb72ae11dc25e3b53f82a8f95aaeafb5a66,213ca62f27df2582d12a5963bf9ceb796257e663,9e36ebb72ae11dc25e3b53f82a8f95aaeafb5a66,'\'ClassNA\'','\'MethodNA\'',cluster6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,OTHER,pm2,https://github.com/Unitech/pm2/commit/011f33cbf0b883d22d67abd03d978fcc22f97637,10bd30dbcea79b028dd4620d1bd02d139eff5aab,011f33cbf0b883d22d67abd03d978fcc22f97637,'\'ClassNA\'','\'MethodNA\'',cluster4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,OTHER,pm2,https://github.com/Unitech/pm2/commit/f8eb388652591bee9830f1580e8cacacde59d2ae,9c2fa5e5f7d06f519443fd82c57c5c0374b2e902,f8eb388652591bee9830f1580e8cacacde59d2ae,'\'ClassNA\'','\'MethodNA\'',cluster7,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,OTHER,pm2,https://github.com/Unitech/pm2/commit/d4eb669e6da6d857d2769fd2d90c438bf0648d4c,6df2fa175f9be634f29c6cd797332b3933a92ff2,d4eb669e6da6d857d2769fd2d90c438bf0648d4c,'\'ClassNA\'','\'MethodNA\'',cluster0,0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,OTHER,pm2,https://github.com/Unitech/pm2/commit/2a185b2d84bd8cf049ebe86a7c88e786c87a739f,32387da9739bf1ef5b2e5169662a6beaafa5f0cf,2a185b2d84bd8cf049ebe86a7c88e786c87a739f,'\'ClassNA\'','\'MethodNA\'',cluster8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,OTHER,pm2,https://github.com/Unitech/pm2/commit/32387da9739bf1ef5b2e5169662a6beaafa5f0cf,175a335886b2d54a6488e61a5c813c30406d97f0,32387da9739bf1ef5b2e5169662a6beaafa5f0cf,'\'ClassNA\'','\'MethodNA\'',cluster9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,OTHER,pm2,https://github.com/Unitech/pm2/commit/774cd65c79d7a871c6e6d82aae7e37b175346b5a,eea1b907378f2eaf1907082eb1fd99fd3c9af238,774cd65c79d7a871c6e6d82aae7e37b175346b5a,'\'ClassNA\'','\'MethodNA\'',cluster11,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/9a9aac67820312605f40aeef06c3919d8c1f3560,bba58b1fb39ad05cd8375113f0d17d9e77da6ffb,9a9aac67820312605f40aeef06c3919d8c1f3560,'\'ClassNA\'','\'MethodNA\'',cluster1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,OTHER,pm2,https://github.com/Unitech/pm2/commit/a05fd06240c70ed489a8ef6576baf8b8b4cee416,6e7c2c6ab32f4482a31f1e95cb17315434cb0b87,a05fd06240c70ed489a8ef6576baf8b8b4cee416,'\'ClassNA\'','\'MethodNA\'',cluster0,0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,OTHER,pm2,https://github.com/Unitech/pm2/commit/492479d0f63ea3cc1f4dceea549ab1c289ecc833,b282abddc415290ba7f45ef29e6368651482fc3c,492479d0f63ea3cc1f4dceea549ab1c289ecc833,'\'ClassNA\'','\'MethodNA\'',cluster8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,OTHER,pm2,https://github.com/Unitech/pm2/commit/6a4f4aad295266f38b35f51f0ac98ef2752922c4,b282abddc415290ba7f45ef29e6368651482fc3c,6a4f4aad295266f38b35f51f0ac98ef2752922c4,'\'ClassNA\'','\'MethodNA\'',cluster3,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
